index,zone,type,type,name,usage(KB),total(KB)
1,mp_ze_demo,  string,string,,2.5,2.5
2,mp_ze_demo,  xmodel,xmodel,com_water_tank2_ladder,13.4,13.6
3,mp_ze_demo,  techset,techset,sm2/wc_l_sm_r0c0n0s0,20.9,20.9
4,mp_ze_demo,  techset,techset,sm2/wc_l_sm_r0c0,11.6,11.6
5,mp_ze_demo,  techset,techset,sm2/wc_l_hsm_r0c0,8.2,8.2
6,mp_ze_demo,  techset,techset,sm2/wc_l_hsm_r0c0n0,9.8,9.8
7,mp_ze_demo,  techset,techset,wc_l_sm_r0c0n0s0,32.6,32.6
8,mp_ze_demo,  techset,techset,wc_l_sm_r0c0,18.2,18.2
9,mp_ze_demo,  techset,techset,wc_l_sm_r0c0s0,18.0,18.0
10,mp_ze_demo,  techset,techset,wc_l_sm_r0c0n0,16.1,16.1
11,mp_ze_demo,  techset,techset,wc_l_hsm_r0c0,9.4,9.4
12,mp_ze_demo,  techset,techset,wc_l_hsm_r0c0s0,9.2,9.2
13,mp_ze_demo,  techset,techset,wc_l_hsm_r0c0n0,10.9,10.9
14,mp_ze_demo,  techset,techset,wc_l_hsm_r0c0n0s0,10.4,10.4
15,mp_ze_demo,  gfx_map,gfx_map,maps/mp/mp_ze_demo.d3dbsp,749.6,752.1
16,mp_ze_demo,    map_ents,map_ents,maps/mp/mp_ze_demo.d3dbsp,16.7,16.7
17,mp_ze_demo,  col_map_sp,col_map_sp,maps/mp/mp_ze_demo.d3dbsp,167.1,183.8
18,mp_ze_demo,  impactfx,impactfx,,1.5,1.5
19,mp_ze_demo,  sound,sound,artillery_explosion,1.2,1.2
20,mp_ze_demo,  sound,sound,elm_metal_rattle,1.2,1.2
21,mp_ze_demo,  sound,sound,mortar_incoming,1.6,1.6
22,mp_ze_demo,  sound,sound,generic_death_arab_4,1.1,1.1
23,mp_ze_demo,  xmodel,xmodel,body_mp_usmc_specops,411.4,411.9
24,mp_ze_demo,  xmodel,xmodel,head_mp_usmc_tactical_mich_stripes_nomex,246.9,247.8
25,mp_ze_demo,  xmodel,xmodel,body_mp_usmc_sniper,309.8,309.8
26,mp_ze_demo,  xmodel,xmodel,head_mp_usmc_tactical_baseball_cap,182.5,183.1
27,mp_ze_demo,  xmodel,xmodel,body_mp_usmc_recon,395.9,395.9
28,mp_ze_demo,  xmodel,xmodel,head_mp_usmc_nomex,167.2,167.2
29,mp_ze_demo,  xmodel,xmodel,body_mp_usmc_assault,397.0,397.0
30,mp_ze_demo,  xmodel,xmodel,head_mp_usmc_tactical_mich,286.0,286.6
31,mp_ze_demo,  xmodel,xmodel,body_mp_usmc_support,361.7,361.7
32,mp_ze_demo,  xmodel,xmodel,head_mp_usmc_shaved_head,208.1,208.4
33,mp_ze_demo,  xmodel,xmodel,body_mp_arab_regular_cqb,350.1,350.6
34,mp_ze_demo,  xmodel,xmodel,head_mp_arab_regular_headwrap,150.8,151.1
35,mp_ze_demo,  xmodel,xmodel,viewhands_desert_opfor,162.1,162.8
36,mp_ze_demo,  xmodel,xmodel,body_mp_arab_regular_sniper,309.4,309.7
37,mp_ze_demo,  xmodel,xmodel,head_mp_arab_regular_sadiq,176.1,176.4
38,mp_ze_demo,  xmodel,xmodel,body_mp_arab_regular_engineer,382.9,383.1
39,mp_ze_demo,  xmodel,xmodel,head_mp_arab_regular_ski_mask,108.7,109.0
40,mp_ze_demo,  xmodel,xmodel,body_mp_arab_regular_assault,339.4,339.4
41,mp_ze_demo,  xmodel,xmodel,head_mp_arab_regular_suren,184.9,185.2
42,mp_ze_demo,  xmodel,xmodel,body_mp_arab_regular_support,271.9,271.9
43,mp_ze_demo,  xmodel,xmodel,head_mp_arab_regular_asad,179.5,179.7
44,mp_ze_demo,assetlist,assetlist,,3.0,6770.4
45,mp_ze_demo,material,material,(misc),5.7,5.7
46,mp_ze_demo,techset,techset,(misc),2.8,2.8
47,mp_ze_demo,image,image,(misc),3.1,3.1
48,mp_ze_demo,sound,sound,(misc),35.5,35.5
49,mp_ze_demo,loaded_sound,loaded_sound,(misc),2.5,2.5
50,mp_ze_demo,fx,fx,(misc),3.1,3.1
51,mp_ze_demo,rawfile,rawfile,(misc),1.1,1.1
